Start,End,Minutos,Rental place,Return place
27/03/2024 18:56,27/03/2024 19:13,"16,45",Plaza de la feria ,Las Canteras - Luis Morote
27/03/2024 18:57,27/03/2024 18:57,"0,03",Service Car 2968LZF,Oficina Sitycleta (elect.)
27/03/2024 18:57,27/03/2024 19:18,"20,43",Teatro Perez Galdos,Base Naval
27/03/2024 18:57,27/03/2024 19:09,"11,65",Base Naval,Plaza OShanahan
27/03/2024 18:58,27/03/2024 19:07,"9,38",Oficina Sitycleta (elect.),Castillo de Mata (elect.)
27/03/2024 18:59,27/03/2024 19:05,"5,32",Plaza del Pilar,Plazoleta de Farray
27/03/2024 19:01,27/03/2024 19:15,"14,03",San Bernardo,Paseo de Chil - Av. Escaleritas
27/03/2024 19:05,27/03/2024 19:15,"10,52",Las Canteras - Luis Morote,Churruca
27/03/2024 19:05,27/03/2024 19:16,"10,57",Las Canteras - Luis Morote,Churruca
27/03/2024 19:06,27/03/2024 19:16,"10,27",Las Canteras - Luis Morote,Churruca
27/03/2024 19:06,27/03/2024 19:13,"6,75",Mercado Central,Las Canteras - Luis Morote
27/03/2024 19:06,27/03/2024 19:29,"23,28",Plaza de España,Intermodal El Rincon
27/03/2024 19:07,27/03/2024 19:15,"7,97",San Telmo,Leon y Castillo
27/03/2024 19:07,27/03/2024 19:08,"1,05",San Telmo,San Telmo
27/03/2024 19:08,27/03/2024 19:16,"8,22",Plaza del Pilar,Las Canteras - Luis Morote
27/03/2024 19:10,27/03/2024 19:18,"8,43",Plaza OShanahan,Teatro Perez Galdos
27/03/2024 19:13,27/03/2024 19:35,"21,93",San Telmo,IES Mesa y Lopez
27/03/2024 19:13,27/03/2024 19:19,"5,10",Torre Woermann,C.C. El Muelle
27/03/2024 19:14,27/03/2024 19:23,"8,58",Plaza del Pilar,Plaza de España
27/03/2024 19:14,27/03/2024 19:21,"6,45",IES Mesa y Lopez,Mercado Central
27/03/2024 19:17,27/03/2024 19:32,"15,67",Las Canteras - Luis Morote,IES Mesa y Lopez
27/03/2024 19:18,27/03/2024 19:33,"15,80",Plazoleta de Farray,Plaza OShanahan
27/03/2024 19:18,27/03/2024 20:14,"56,33",Gabinete Literario,Gabinete Literario
27/03/2024 19:20,27/03/2024 20:09,"49,18",Gabinete Literario,Gabinete Literario
27/03/2024 19:22,27/03/2024 19:28,"6,23",San Telmo,Plaza OShanahan
27/03/2024 19:22,27/03/2024 19:41,"19,48",Ciudad Deportiva,Teatro Perez Galdos
27/03/2024 19:22,27/03/2024 19:35,"12,32",Barranquillo Don Zoilo,Plaza del Pilar
27/03/2024 19:24,27/03/2024 19:37,"13,38",Ciudad de la Justicia,San Cristobal
27/03/2024 19:24,27/03/2024 19:35,"10,77",Base Naval,Plaza OShanahan
27/03/2024 19:25,27/03/2024 19:34,"8,90",Plaza de la feria ,Teatro Perez Galdos
27/03/2024 19:30,27/03/2024 19:34,"4,12",IES Mesa y Lopez,Mercado Central
27/03/2024 19:30,27/03/2024 19:35,"5,02",Base Naval,Torre Las Palmas
27/03/2024 19:30,27/03/2024 19:47,"17,47",Teatro Perez Galdos,Plaza OShanahan
27/03/2024 19:31,27/03/2024 19:35,"4,58",Torre Woermann,C.C. El Muelle
27/03/2024 19:32,27/03/2024 19:50,"17,22",Parque Santa Catalina,San Telmo
27/03/2024 19:35,27/03/2024 19:43,"8,20",Mercado Central,Plaza OShanahan
27/03/2024 19:35,27/03/2024 19:53,"17,55",Parque Santa Catalina,San Telmo
27/03/2024 19:36,27/03/2024 19:46,"10,08",San Telmo,Plaza OShanahan
27/03/2024 19:36,27/03/2024 19:39,"3,28",Base Naval,C.C. El Muelle
27/03/2024 19:36,27/03/2024 20:04,"28,18",Plaza del Pilar,Torre Woermann
27/03/2024 19:36,27/03/2024 19:46,"9,42",San Telmo,Plaza OShanahan
27/03/2024 19:38,27/03/2024 19:47,"9,43",Base Naval,Plaza del Pilar
27/03/2024 19:39,27/03/2024 20:00,"20,92",Mercado Central,San Telmo
27/03/2024 19:39,27/03/2024 20:01,"21,42",Mercado Central,San Telmo
27/03/2024 19:40,27/03/2024 19:51,"10,87",Castillo de la Luz,Churruca
27/03/2024 19:41,27/03/2024 19:46,"5,45",Leon y Castillo,San Telmo
27/03/2024 19:41,27/03/2024 19:49,"7,28",Base Naval,Las Canteras - Luis Morote
27/03/2024 19:43,27/03/2024 19:52,"8,48",Las Canteras - Luis Morote,Plaza del Pilar
27/03/2024 19:45,27/03/2024 20:08,"23,78",Las Canteras - Luis Morote,Intermodal El Rincon
27/03/2024 19:45,27/03/2024 20:44,"59,40",Parque Santa Catalina,San Telmo
27/03/2024 19:48,27/03/2024 20:02,"14,48",C.C. El Muelle,Plaza de la feria 
27/03/2024 19:49,27/03/2024 20:06,"17,60",Plaza de España,San Telmo
27/03/2024 19:50,27/03/2024 19:55,"5,22",C.C. El Muelle,Torre Woermann
27/03/2024 19:56,27/03/2024 20:10,"13,77",Castillo de Mata (elect.),Plaza de España (elect.)
27/03/2024 19:58,27/03/2024 20:06,"8,78",C.C. El Muelle,Plaza de España
27/03/2024 19:58,27/03/2024 20:05,"7,47",Mercado Central,Plaza de America
27/03/2024 19:58,27/03/2024 20:18,"20,60",C.C. El Muelle,Plaza OShanahan
27/03/2024 19:58,27/03/2024 20:19,"21,10",Torre Woermann,Plaza del Pilar
27/03/2024 19:58,27/03/2024 20:03,"5,10",Parque Santa Catalina,Base Naval
27/03/2024 19:58,27/03/2024 20:20,"21,63",Torre Woermann,Plaza del Pilar
27/03/2024 19:59,27/03/2024 20:33,"34,30",Plazoleta de Farray,Churruca
27/03/2024 19:59,27/03/2024 20:14,"15,28",Plaza de España,Obelisco
27/03/2024 19:59,27/03/2024 20:11,"11,43",Obelisco,Teatro Perez Galdos
27/03/2024 19:59,27/03/2024 20:10,"10,88",Obelisco,Teatro Perez Galdos
27/03/2024 20:00,27/03/2024 20:17,"17,67",San Telmo,Mercado Central
27/03/2024 20:01,27/03/2024 20:04,"3,38",Plaza del Pilar,Churruca
27/03/2024 20:02,27/03/2024 20:12,"10,53",Torre Las Palmas,Leon y Castillo
27/03/2024 20:04,27/03/2024 20:11,"7,28",Base Naval,Churruca
27/03/2024 20:04,27/03/2024 22:50,"165,38",Las Canteras - Luis Morote,IES Mesa y Lopez
27/03/2024 20:09,27/03/2024 20:18,"8,88",Plaza OShanahan,Torre Las Palmas
27/03/2024 20:11,27/03/2024 20:16,"4,30",Paseo de Chil - Av. Escaleritas,Barranquillo Don Zoilo
27/03/2024 20:14,27/03/2024 20:21,"7,40",Plaza de la feria ,Teatro Perez Galdos
27/03/2024 20:15,27/03/2024 20:38,"22,98",San Telmo,Torre Woermann
27/03/2024 20:15,27/03/2024 20:25,"9,80",Leon y Castillo,San Telmo
27/03/2024 20:17,27/03/2024 20:24,"7,33",Leon y Castillo,San Telmo
27/03/2024 20:18,27/03/2024 20:32,"13,77",Churruca,Castillo de la Luz
27/03/2024 20:19,27/03/2024 20:36,"17,48",IES Mesa y Lopez,Intermodal El Rincon
27/03/2024 20:19,27/03/2024 20:25,"5,57",IES Mesa y Lopez,Plazoleta de Farray
27/03/2024 20:24,27/03/2024 20:36,"11,77",Plazoleta de Farray,Intermodal El Rincon
27/03/2024 20:25,27/03/2024 20:32,"6,85",Parque Santa Catalina,Plaza de España
27/03/2024 20:28,27/03/2024 20:34,"6,32",Churruca,Parque Santa Catalina
27/03/2024 20:28,27/03/2024 20:32,"4,37",San Telmo,Plaza de la feria 
27/03/2024 20:28,27/03/2024 20:33,"4,78",Ayuntamiento,Plaza OShanahan
27/03/2024 20:31,27/03/2024 20:35,"4,20",C.C. El Muelle,Torre Woermann
27/03/2024 20:32,27/03/2024 20:38,"5,93",San Telmo,Plaza OShanahan
27/03/2024 20:32,27/03/2024 20:51,"18,78",C.C. El Muelle,Obelisco
27/03/2024 20:33,27/03/2024 20:51,"18,47",Plaza de España (elect.),C.C. La Ballena (elect.)
27/03/2024 20:34,27/03/2024 20:45,"10,97",Mercado Central,Plaza de la feria 
27/03/2024 20:35,27/03/2024 20:36,"0,83",Torre Woermann,Torre Woermann
27/03/2024 20:49,27/03/2024 20:56,"7,23",Plaza del Pilar,Plaza de America
27/03/2024 20:51,27/03/2024 21:16,"25,20",Mercado Central,San Telmo
27/03/2024 20:58,27/03/2024 21:07,"9,67",Torre Las Palmas,Plaza OShanahan
27/03/2024 21:02,27/03/2024 21:11,"8,93",Churruca,Base Naval
27/03/2024 21:03,27/03/2024 21:11,"8,57",Ayuntamiento,Obelisco
27/03/2024 21:03,27/03/2024 21:10,"6,97",Plaza OShanahan,Torre Las Palmas
27/03/2024 21:11,27/03/2024 21:18,"7,20",Plaza OShanahan,Obelisco
27/03/2024 21:12,27/03/2024 21:27,"14,55",Paseo de Chil - Av. Escaleritas,Las Canteras - Luis Morote
27/03/2024 21:17,27/03/2024 21:36,"19,10",Torre Las Palmas,Plaza de la feria 
27/03/2024 21:20,27/03/2024 21:32,"11,45",Torre Woermann,Ayuntamiento
27/03/2024 21:23,27/03/2024 21:26,"3,40",Plaza de España,IES Mesa y Lopez
27/03/2024 21:26,27/03/2024 21:33,"6,68",Torre Las Palmas,Plaza de España
27/03/2024 21:27,27/03/2024 21:35,"8,77",Plaza OShanahan,Mercado Central
27/03/2024 21:30,27/03/2024 21:36,"6,32",Parque Santa Catalina,Plaza de España
27/03/2024 21:32,27/03/2024 21:41,"8,48",Torre Woermann,Mercado Central
27/03/2024 21:33,27/03/2024 21:38,"4,97",Plaza del Pilar,Churruca
27/03/2024 21:37,27/03/2024 21:52,"14,83",Plazoleta de Farray,Leon y Castillo
27/03/2024 21:41,27/03/2024 22:02,"21,72",Castillo de la Luz,Plaza OShanahan
27/03/2024 21:42,27/03/2024 21:58,"16,47",C.C. La Ballena (elect.),Plaza de España (elect.)
27/03/2024 21:42,27/03/2024 21:56,"13,95",Parque Santa Catalina,Leon y Castillo
27/03/2024 21:43,27/03/2024 21:47,"4,17",Churruca,Plazoleta de Farray
27/03/2024 21:44,27/03/2024 21:54,"9,67",Obelisco,Ayuntamiento
27/03/2024 21:49,27/03/2024 22:01,"11,77",Gabinete Literario,Oficina de la Sitycleta
27/03/2024 21:59,27/03/2024 22:18,"18,43",Las Canteras - Luis Morote,Plaza del Pilar
27/03/2024 22:00,27/03/2024 22:22,"22,57",Plaza de España,Parque Santa Catalina
27/03/2024 22:03,27/03/2024 22:18,"15,15",IES Mesa y Lopez,Leon y Castillo
27/03/2024 22:03,27/03/2024 22:07,"4,17",Obelisco,Plaza OShanahan
27/03/2024 22:03,27/03/2024 22:16,"12,67",Castillo de Mata (elect.),Plaza de España (elect.)
27/03/2024 22:04,27/03/2024 22:12,"7,88",Paseo de Chil - Av. Escaleritas,Plaza de España
27/03/2024 22:13,27/03/2024 23:06,"52,08",Plaza de España (elect.),Oficina de la Sitycleta
27/03/2024 22:15,27/03/2024 22:20,"4,97",Plaza OShanahan,Plaza de la feria 
27/03/2024 22:21,27/03/2024 22:27,"6,22",Base Naval,Aparcamiento Sanapu
27/03/2024 22:32,27/03/2024 22:42,"10,47",Parque del Estadio Insular,Las Canteras - Luis Morote
27/03/2024 22:34,27/03/2024 22:50,"15,53",Mercado Central,San Telmo
27/03/2024 22:36,27/03/2024 22:43,"6,18",Mercado Central,Las Canteras - Luis Morote
27/03/2024 22:37,27/03/2024 22:43,"6,32",Plaza del Pilar,Plaza de España
27/03/2024 22:37,27/03/2024 22:43,"5,65",Plaza de España,Churruca
27/03/2024 22:40,27/03/2024 22:51,"10,85",Plaza de la feria ,Base Naval
27/03/2024 22:42,27/03/2024 22:52,"9,88",Torre Woermann,Churruca
27/03/2024 22:44,27/03/2024 22:53,"8,95",Plaza de España,Barranquillo Don Zoilo
27/03/2024 22:44,27/03/2024 22:51,"6,48",Parque Santa Catalina,Castillo de la Luz
27/03/2024 22:47,27/03/2024 22:57,"10,28",Parque Santa Catalina,Parque del Estadio Insular
27/03/2024 22:47,27/03/2024 22:59,"11,97",Oficina de la Sitycleta,Parque Santa Catalina
27/03/2024 22:55,27/03/2024 23:01,"6,42",Torre Woermann,Plazoleta de Farray
28/03/2024 06:26,28/03/2024 06:32,"6,12",Churruca,C.C. El Muelle
28/03/2024 06:41,28/03/2024 06:48,"6,75",Plaza de España (elect.),Parque Santa Catalina
28/03/2024 06:51,28/03/2024 06:56,"5,72",Plazoleta de Farray,Aparcamiento Sanapu
28/03/2024 06:52,28/03/2024 07:05,"13,07",Mercado Central,San Telmo
28/03/2024 06:56,28/03/2024 07:07,"11,22",Las Canteras - Luis Morote,Intermodal El Rincon
28/03/2024 07:14,28/03/2024 07:38,"23,98",Parque del Estadio Insular,San Cristobal
28/03/2024 07:30,28/03/2024 07:57,"27,85",Plaza de España,Plaza de España
28/03/2024 07:34,28/03/2024 08:02,"28,03",Plaza OShanahan,Muelle Deportivo
28/03/2024 07:39,28/03/2024 07:47,"7,35",Plazoleta de Farray,Piscina Julio Navarro
28/03/2024 07:41,28/03/2024 07:49,"8,23",Churruca,Torre Woermann
28/03/2024 07:45,28/03/2024 07:51,"5,85",Castillo de la Luz,C.C. El Muelle
28/03/2024 07:51,28/03/2024 07:57,"5,77",Plazoleta de Farray,Base Naval
28/03/2024 07:55,28/03/2024 08:07,"11,45",Torre Woermann,Plaza OShanahan
28/03/2024 08:05,28/03/2024 08:14,"8,48",Plaza de America,Churruca
28/03/2024 08:07,28/03/2024 08:12,"5,00",Plaza OShanahan,San Telmo
28/03/2024 08:08,28/03/2024 08:16,"7,88",Intermodal El Rincon,Plazoleta de Farray
28/03/2024 08:08,28/03/2024 08:12,"4,03",Plazoleta de Farray,C.C. El Muelle
28/03/2024 08:09,28/03/2024 08:26,"17,38",Base Naval,San Cristobal
28/03/2024 08:11,28/03/2024 08:21,"9,75",Plaza del Pilar,C.C. El Muelle
28/03/2024 08:23,28/03/2024 08:33,"9,97",Ayuntamiento,Obelisco
28/03/2024 08:23,28/03/2024 08:45,"22,08",San Telmo,Churruca
28/03/2024 08:25,28/03/2024 08:34,"8,75",Base Naval,Churruca
28/03/2024 08:26,28/03/2024 08:38,"11,83",Churruca,Churruca
28/03/2024 08:34,28/03/2024 08:50,"16,35",Castillo de Mata (elect.),Plaza de España (elect.)
28/03/2024 08:35,28/03/2024 08:42,"7,03",Torre Woermann,Torre Las Palmas
28/03/2024 08:39,28/03/2024 09:02,"23,00",Plaza de España,Teatro Perez Galdos
28/03/2024 08:41,28/03/2024 08:48,"6,27",Plaza de la feria ,Oficina de la Sitycleta
28/03/2024 08:42,28/03/2024 08:51,"9,05",Mercado Central,Plaza del Pilar
28/03/2024 08:46,28/03/2024 09:00,"13,93",Plaza OShanahan,Torre Woermann
28/03/2024 08:49,28/03/2024 09:14,"25,13",Oficina Sitycleta (elect.),Plaza Manuel Becerra (elect.)
28/03/2024 08:54,28/03/2024 08:58,"3,67",Churruca,Plaza del Pilar
28/03/2024 08:56,28/03/2024 09:02,"5,77",Plazoleta de Farray,Plaza del Pilar
28/03/2024 08:59,28/03/2024 09:05,"5,50",San Telmo,Leon y Castillo
28/03/2024 09:01,28/03/2024 09:05,"4,12",Base Naval,C.C. El Muelle
28/03/2024 09:03,28/03/2024 09:07,"3,60",Plaza del Pilar,Intermodal El Rincon
28/03/2024 09:03,28/03/2024 09:16,"12,73",Teatro Perez Galdos,San Cristobal
28/03/2024 09:05,28/03/2024 09:25,"19,92",San Telmo,Plaza de España (elect.)
28/03/2024 09:06,28/03/2024 09:34,"28,03",Teatro Perez Galdos,Parque Santa Catalina
28/03/2024 09:08,28/03/2024 09:15,"6,53",San Telmo,Plaza OShanahan
28/03/2024 09:11,28/03/2024 09:20,"9,77",Parque del Estadio Insular,Plaza del Pilar
28/03/2024 09:12,28/03/2024 09:19,"7,22",Plazoleta de Farray,Castillo de la Luz
28/03/2024 09:15,28/03/2024 09:23,"7,68",Plaza Manuel Becerra,Torre Woermann
28/03/2024 09:19,28/03/2024 09:24,"4,85",Parque del Estadio Insular,Oficina de la Sitycleta
28/03/2024 09:22,28/03/2024 09:27,"5,22",C.C. El Muelle,Castillo de la Luz
28/03/2024 09:25,28/03/2024 09:41,"16,03",Mercado Central,Oficina Sagulpa
28/03/2024 09:27,28/03/2024 09:36,"8,60",Parque Santa Catalina,Churruca
28/03/2024 09:30,28/03/2024 09:36,"5,53",Mercado Central,Churruca
28/03/2024 09:34,28/03/2024 09:39,"5,40",Base Naval,C.C. El Muelle
28/03/2024 09:37,28/03/2024 09:53,"16,20",Oficina Sitycleta (elect.),C.C. El Muelle
28/03/2024 09:39,28/03/2024 09:49,"10,62",C.C. El Muelle,Plaza del Pilar
28/03/2024 09:41,28/03/2024 09:58,"17,20",Oficina Sitycleta (elect.),Castillo de Mata (elect.)
28/03/2024 09:43,28/03/2024 09:50,"6,82",Las Canteras - Luis Morote,Churruca
28/03/2024 09:43,28/03/2024 09:50,"6,58",Las Canteras - Luis Morote,Churruca
28/03/2024 09:44,28/03/2024 10:08,"23,57",Plaza de España (elect.),Plaza de la feria 
28/03/2024 09:44,28/03/2024 10:08,"23,33",Plaza de España,Plaza de la feria 
28/03/2024 09:48,28/03/2024 09:56,"8,47",Las Canteras - Luis Morote,Mercado Central
28/03/2024 09:50,28/03/2024 10:30,"39,65",C.C. El Muelle,C.C. El Muelle
28/03/2024 09:53,28/03/2024 10:02,"9,52",Hoya de la Plata,Vega de San Jose
28/03/2024 09:54,28/03/2024 10:00,"5,98",Plaza OShanahan,San Telmo
28/03/2024 09:56,28/03/2024 10:02,"6,22",Plazoleta de Farray,Aparcamiento Sanapu
28/03/2024 09:56,28/03/2024 10:00,"4,78",C.C. El Muelle,Plazoleta de Farray
28/03/2024 10:02,28/03/2024 10:06,"3,53",Leon y Castillo,Obelisco
28/03/2024 10:04,28/03/2024 10:09,"5,55",Churruca,Plaza de America
28/03/2024 10:12,28/03/2024 10:20,"8,08",Torre Woermann,Mercado Central
28/03/2024 10:14,28/03/2024 10:22,"7,35",Ciudad Deportiva,Vega de San Jose
28/03/2024 10:16,28/03/2024 10:29,"13,43",Castillo de Mata (elect.),Plaza de España (elect.)
28/03/2024 10:18,28/03/2024 10:28,"10,40",Mercado Central,Las Canteras - Luis Morote
28/03/2024 10:22,28/03/2024 10:38,"15,77",Torre Woermann,Intermodal El Rincon
28/03/2024 10:23,28/03/2024 10:30,"7,72",Plaza del Pilar,Plaza del Pilar
28/03/2024 10:24,28/03/2024 10:43,"18,98",Plaza OShanahan,Churruca
28/03/2024 10:26,28/03/2024 11:22,"55,98",Hoya de la Plata,C.C. El Muelle
28/03/2024 10:29,28/03/2024 10:36,"7,42",San Telmo,Plaza OShanahan
28/03/2024 10:32,28/03/2024 10:53,"21,18",Cabildo de Gran Canaria,Plaza de España (elect.)
28/03/2024 10:34,28/03/2024 10:42,"8,30",Intermodal El Rincon,Plazoleta de Farray
28/03/2024 10:34,28/03/2024 11:00,"26,03",Plaza de España,San Telmo
28/03/2024 10:40,28/03/2024 10:47,"6,88",Paseo de Chil - Av. Escaleritas,Plaza de España
28/03/2024 10:44,28/03/2024 10:47,"3,12",Torre Las Palmas,Base Naval
28/03/2024 10:44,28/03/2024 11:05,"21,12",Plaza de España,Teatro Perez Galdos
28/03/2024 10:45,28/03/2024 12:24,"99,83",Plaza de España (elect.),Plaza de España (elect.)
28/03/2024 10:45,28/03/2024 10:58,"12,80",Castillo de Mata (elect.),Plaza de España (elect.)
28/03/2024 10:52,28/03/2024 10:59,"6,55",Plazoleta de Farray,Torre Woermann
28/03/2024 10:53,28/03/2024 11:00,"6,62",Plaza de España,Plaza del Pilar
28/03/2024 10:54,28/03/2024 11:06,"12,15",Torre Las Palmas,Plaza del Pilar
28/03/2024 10:55,28/03/2024 10:59,"4,08",Plaza de España,Base Naval
28/03/2024 10:57,28/03/2024 11:20,"23,13",San Bernardo,Las Canteras - Luis Morote
28/03/2024 11:00,28/03/2024 11:03,"3,23",Plaza del Pilar,Churruca
28/03/2024 11:01,28/03/2024 11:06,"5,40",Churruca,Plaza de España
28/03/2024 11:03,28/03/2024 12:10,"67,10",San Telmo,Oficina de la Sitycleta
28/03/2024 11:04,28/03/2024 11:19,"15,17",Leon y Castillo,Mercado Central
28/03/2024 11:04,28/03/2024 11:37,"32,55",San Telmo,Parque Santa Catalina
28/03/2024 11:04,28/03/2024 11:31,"26,73",San Telmo,C.C. El Muelle
28/03/2024 11:07,28/03/2024 12:10,"62,58",San Telmo,Oficina de la Sitycleta
28/03/2024 11:12,28/03/2024 11:19,"6,90",Leon y Castillo,Cabildo de Gran Canaria
28/03/2024 11:16,28/03/2024 11:21,"5,18",Plaza de España,C.C. El Muelle
28/03/2024 11:17,28/03/2024 11:41,"23,90",Plaza de America,Torre Woermann
28/03/2024 11:18,28/03/2024 11:40,"22,27",Plaza de America,Torre Woermann
28/03/2024 11:22,28/03/2024 11:31,"8,72",Plaza de España,Castillo de la Luz
28/03/2024 11:24,28/03/2024 11:29,"4,58",Churruca,Plazoleta de Farray
28/03/2024 11:24,28/03/2024 11:28,"3,63",Churruca,Plazoleta de Farray
28/03/2024 11:24,28/03/2024 11:57,"32,65",San Telmo,Plazoleta de Farray
28/03/2024 11:35,28/03/2024 11:53,"18,08",Plaza OShanahan,Las Canteras - Luis Morote
28/03/2024 11:35,28/03/2024 11:54,"19,07",Teatro Perez Galdos,Ayuntamiento
28/03/2024 11:41,28/03/2024 11:56,"15,88",Plaza de la feria ,Parque Santa Catalina
28/03/2024 11:41,28/03/2024 11:49,"7,35",C.C. El Muelle,Plazoleta de Farray
28/03/2024 11:43,28/03/2024 11:56,"13,83",Plaza OShanahan,C.C. El Muelle
28/03/2024 11:45,28/03/2024 12:08,"22,55",Plaza del Pilar,San Telmo
28/03/2024 11:45,28/03/2024 12:09,"23,20",Leon y Castillo,Leon y Castillo
28/03/2024 11:46,28/03/2024 11:56,"9,87",Oficina Sagulpa,Plaza de la feria 
28/03/2024 11:48,28/03/2024 12:13,"24,77",Oficina de la Sitycleta,Muelle Deportivo
28/03/2024 11:49,28/03/2024 12:09,"19,75",Cabildo de Gran Canaria,Parque Santa Catalina
28/03/2024 11:50,28/03/2024 12:07,"16,77",Cabildo de Gran Canaria,Las Canteras - Luis Morote
28/03/2024 11:51,28/03/2024 12:04,"13,27",Castillo de Mata (elect.),Plaza de España (elect.)
28/03/2024 11:52,28/03/2024 11:58,"5,93",C.C. El Muelle,Base Naval
28/03/2024 11:52,28/03/2024 12:02,"9,27",Parque del Estadio Insular,Las Canteras - Luis Morote
28/03/2024 11:53,28/03/2024 11:56,"2,97",Plaza del Pilar,Churruca
28/03/2024 11:56,28/03/2024 12:05,"8,78",Churruca,Torre Woermann
28/03/2024 11:58,28/03/2024 13:46,"108,23",Oficina de la Sitycleta,Oficina de la Sitycleta
28/03/2024 12:00,28/03/2024 12:18,"18,83",Leon y Castillo,Las Canteras - Luis Morote
28/03/2024 12:00,28/03/2024 12:17,"16,87",Plaza de la feria ,Teatro Perez Galdos
28/03/2024 12:01,28/03/2024 12:05,"4,02",Plaza de la feria ,Plaza de la feria 
28/03/2024 12:02,28/03/2024 12:55,"53,28",Plaza de la feria ,Hoya de la Plata
28/03/2024 12:06,28/03/2024 12:55,"48,58",Plaza de la feria ,Hoya de la Plata
28/03/2024 12:10,28/03/2024 12:11,"1,50",Churruca,Churruca
28/03/2024 12:10,28/03/2024 13:15,"64,52",Oficina de la Sitycleta,C.C. El Muelle
28/03/2024 12:10,28/03/2024 13:15,"64,57",Oficina de la Sitycleta,C.C. El Muelle
28/03/2024 12:11,28/03/2024 12:37,"26,45",Torre Woermann,Teatro Perez Galdos
28/03/2024 12:11,28/03/2024 12:37,"26,02",Torre Woermann,Teatro Perez Galdos
28/03/2024 12:12,28/03/2024 12:38,"26,17",Churruca,Churruca
28/03/2024 12:14,28/03/2024 12:31,"17,27",Cabildo de Gran Canaria,Las Canteras - Luis Morote
28/03/2024 12:18,28/03/2024 12:36,"18,03",San Telmo,C.C. El Muelle
28/03/2024 12:22,28/03/2024 12:39,"16,55",Base Naval,San Telmo
28/03/2024 12:23,28/03/2024 13:27,"64,17",Ciudad de la Justicia,Ciudad de la Justicia
28/03/2024 12:23,28/03/2024 12:37,"13,60",Plaza de España,Leon y Castillo
28/03/2024 12:24,28/03/2024 12:27,"3,57",Plazoleta de Farray,Churruca
28/03/2024 12:26,28/03/2024 12:29,"2,98",Plazoleta de Farray,Plaza de España
28/03/2024 12:27,28/03/2024 13:31,"63,88",Cabildo de Gran Canaria,Base Naval
28/03/2024 12:27,28/03/2024 12:52,"24,67",Cabildo de Gran Canaria,Torre Woermann
28/03/2024 12:31,28/03/2024 12:37,"6,45",Plazoleta de Farray,Parque del Estadio Insular
28/03/2024 12:32,28/03/2024 12:47,"14,68",Piscina Julio Navarro,Parque Santa Catalina
28/03/2024 12:32,28/03/2024 12:54,"21,50",Plaza de la feria ,Las Canteras - Luis Morote
28/03/2024 12:33,28/03/2024 12:36,"3,50",Churruca,Plazoleta de Farray
28/03/2024 12:33,28/03/2024 12:53,"20,32",Plaza de la feria ,Las Canteras - Luis Morote
28/03/2024 12:33,28/03/2024 14:13,"99,58",Plaza del Pilar,Churruca
28/03/2024 12:34,28/03/2024 12:46,"12,13",Plaza de España (elect.),Castillo de Mata (elect.)
28/03/2024 12:34,28/03/2024 13:31,"56,72",San Telmo,Base Naval
28/03/2024 12:35,28/03/2024 12:45,"9,97",Las Canteras - Luis Morote,Aparcamiento Sanapu
28/03/2024 12:36,28/03/2024 12:45,"8,72",C.C. El Muelle,Plaza Manuel Becerra
28/03/2024 12:36,28/03/2024 13:20,"43,13",Castillo de la Luz,Parque Santa Catalina
28/03/2024 12:37,28/03/2024 12:56,"18,82",Plaza de la feria ,Plaza del Pilar
28/03/2024 12:37,28/03/2024 13:07,"29,98",Teatro Perez Galdos,C.C. El Muelle
28/03/2024 12:38,28/03/2024 13:07,"29,50",Teatro Perez Galdos,C.C. El Muelle
28/03/2024 12:39,28/03/2024 12:44,"5,08",Parque del Estadio Insular,Parque del Estadio Insular
28/03/2024 12:40,28/03/2024 12:47,"6,68",Plaza del Pilar,Plazoleta de Farray
28/03/2024 12:41,28/03/2024 12:49,"8,15",Base Naval,Las Canteras - Luis Morote
